migsp,FIPS County Code,FIPS MCD Code,MIGCOUNTY,MIGSP Migration (3-digit) State Code,MIGPUMA
28,21,0,Claiborne County,28,1600
28,23,0,Clarke County,28,1500
28,25,0,Clay County,28,600
28,27,0,Coahoma County,28,300
28,29,0,Copiah County,28,990
28,31,0,Covington County,28,1700
28,33,0,DeSoto County,28,100
28,35,0,Forrest County,28,1800
28,37,0,Franklin County,28,1600
28,39,0,George County,28,1900
28,41,0,Greene County,28,1700
28,43,0,Grenada County,28,700
28,45,0,Hancock County,28,1900
28,47,0,Harrison County,28,2000
28,49,0,Hinds County,28,990
28,51,0,Holmes County,28,700
28,53,0,Humphreys County,28,800
28,55,0,Issaquena County,28,800
28,57,0,Itawamba County,28,400
28,59,0,Jackson County,28,2100
28,61,0,Jasper County,28,1400
28,63,0,Jefferson County,28,1600
28,65,0,Jefferson Davis County,28,1700
28,67,0,Jones County,28,1700
28,69,0,Kemper County,28,1400
28,71,0,Lafayette County,28,400
28,73,0,Lamar County,28,1800
28,75,0,Lauderdale County,28,1500
28,77,0,Lawrence County,28,1600
28,79,0,Leake County,28,1400
28,81,0,Lee County,28,500
28,83,0,Leflore County,28,700
28,85,0,Lincoln County,28,1600
28,87,0,Lowndes County,28,600
28,89,0,Madison County,28,990
28,91,0,Marion County,28,1800
28,93,0,Marshall County,28,200
28,95,0,Monroe County,28,400
28,97,0,Montgomery County,28,700
28,99,0,Neshoba County,28,1400
28,101,0,Newton County,28,1500
28,103,0,Noxubee County,28,600
28,105,0,Oktibbeha County,28,600
28,107,0,Panola County,28,300
28,109,0,Pearl River County,28,1900
28,111,0,Perry County,28,1800
28,113,0,Pike County,28,1600
28,115,0,Pontotoc County,28,500
28,117,0,Prentiss County,28,200
28,119,0,Quitman County,28,300
28,121,0,Rankin County,28,1300
28,123,0,Scott County,28,1400
28,125,0,Sharkey County,28,800
28,127,0,Simpson County,28,1300
28,129,0,Smith County,28,1400
28,131,0,Stone County,28,1900
28,133,0,Sunflower County,28,800
28,135,0,Tallahatchie County,28,300
28,137,0,Tate County,28,300
28,139,0,Tippah County,28,200
28,141,0,Tishomingo County,28,200
28,143,0,Tunica County,28,300
28,145,0,Union County,28,500
28,147,0,Walthall County,28,1600
28,149,0,Warren County,28,990
28,151,0,Washington County,28,800
28,153,0,Wayne County,28,1700
28,155,0,Webster County,28,600
28,157,0,Wilkinson County,28,1600
28,159,0,Winston County,28,600
28,161,0,Yalobusha County,28,700
28,163,0,Yazoo County,28,990
29,1,0,Adair County,29,300
29,3,0,Andrew County,29,200
29,5,0,Atchison County,29,100
29,7,0,Audrain County,29,400
29,9,0,Barry County,29,2700
29,11,0,Barton County,29,1200
29,13,0,Bates County,29,1100
29,15,0,Benton County,29,1300
29,17,0,Bollinger County,29,2200
